PMT, p0, p1, p2, T1, T2, r1, r2, uncertainty_p0, uncertainty_p1, uncertainty_p2, uncertainty_T1, uncertainty_T2, uncertainty_r1, uncertainty_r2, offset_std
417, 21.65346959270596, 65.6451643731617, 0.031202239742052, 7.840525760175249, 8.214419556728744, 0.274076244420219, 0.0844083937534889, 1.1853794137382527, 0.1246519648013942, 0.0011933666997029, 0.2838262121653028, 0.1982446711254029, 0.0284934232635238, 0.0122368631342197, 1.45
418, 20.789177585513368, 65.9638696231725, 0.033803258903743, 8.153834151130688, 8.5496869065135, 0.2600622822340173, 0.0783336317470313, 0.801090418618431, 0.089926797962843, 0.0008553869566324, 0.2293466133491089, 0.2196531561393827, 0.0198480831420829, 0.0110987302680096, 2.28
419, 16.736511851590315, 65.7704723944457, 0.0342444717447583, 7.745275162859688, 8.450251577276843, 0.2598808230607848, 0.0786207636349865, 0.5581733374254342, 0.0832504232240767, 0.0007884204160615, 0.208716291388075, 0.2152281549386959, 0.0177637896515609, 0.0116606677945402, 1.92
420, 17.822321737523325, 65.445969110379, 0.0321217930476515, 8.083072120116062, 7.485415477090315, 0.6843770683240785, 0.3195479042031249, 1.3769214244885952, 0.1600133321908912, 0.0014284050114644, 0.2700999423263581, 0.1914797763097361, 0.0730765582989, 0.0391252362965674, 1.96
421, 19.2409954338793, 65.87331944092587, 0.0337603917929127, 8.043721913248069, 8.521911504840208, 0.2535238366396616, 0.0743047083221945, 1.231163429800794, 0.1446691015870124, 0.0014018015306112, 0.3541129435998789, 0.3028417938999865, 0.0312785743826359, 0.0142954664919282, 1.96
422, 20.3457623623276, 65.62510135233299, 0.0319024763686103, 7.806965810900566, 8.086127620908186, 0.2940513123569279, 0.1008223530338031, 1.7010953235011872, 0.1873262759664873, 0.0017773376064251, 0.4150922842885959, 0.3043101492319108, 0.0437065540788175, 0.0216862163593942, 2.0
423, 20.727229324095724, 65.60427763366253, 0.0312668130855889, 7.835699547944687, 8.033141040562358, 0.2607588541252869, 0.0600276015918915, 1.0654014686370352, 0.1109814117988401, 0.0010930238936029, 0.2745264569675429, 0.2951530569236021, 0.0253013749326926, 0.012659067541964, 2.84
424, 21.064234246040453, 66.19993084081977, 0.034428183687201, 8.438406330494141, 8.81163611146005, 0.2452094698771383, 0.0794181065099458, 1.1130351172886823, 0.1294766320814448, 0.0011574343752242, 0.2849636017415481, 0.2646098532366801, 0.023697776622307, 0.0141279849500886, 1.92
425, 17.32379650305197, 66.23711709845979, 0.0369409934039274, 7.883360992653102, 8.421182771179392, 0.3234191829726071, 0.1218464346473362, 0.988813893361572, 0.1423235065873731, 0.001255544812004, 0.2879400064110314, 0.1746076199063987, 0.0313401358206672, 0.0126721228492435, 2.32
426, 19.676408549677543, 65.6019741040735, 0.0320935264621533, 8.045569275791959, 8.261193852516683, 0.2092446426936531, 0.0843378189830445, 1.0561706590349569, 0.1261778977291271, 0.0012004207885413, 0.3688369671783133, 0.2913125798018823, 0.027092161290261, 0.0173444726615215, 2.51
427, 18.9313277138306, 65.72046441709304, 0.0328857951294851, 8.38358366471532, 8.284176711815778, 0.2038443331332205, 0.0975119724184071, 0.7899064344799026, 0.0966000642632132, 0.0009430010991718, 0.2793010899289433, 0.2269185598610383, 0.0191086562594229, 0.0176587899464906, 1.37
428, 18.8428709142582, 66.3178751310621, 0.0355361226821072, 8.385430986970228, 8.77198680380445, 0.2575823232687283, 0.0701379979233186, 1.0058079860800564, 0.1377671649095061, 0.0012913257826597, 0.3023324876885616, 0.3024495554309677, 0.0263265422468645, 0.0122580873654274, 2.24
429, 18.60395056738597, 65.80293591432954, 0.0329687675543597, 8.361217179715945, 8.47008030662252, 0.229383190897102, 0.0916630463832661, 0.8387471513608692, 0.1025484486237376, 0.0009937035713919, 0.2772545546841503, 0.2705469464995127, 0.0216314485263755, 0.0158846903022361, 1.01
430, 18.01501353412002, 66.23060957849347, 0.0364507654272159, 8.220695094159039, 8.775390744540426, 0.289226629323711, 0.1175522347079003, 1.6304590802052283, 0.220955013694321, 0.0020352321585428, 0.5013362200712546, 0.3723838259451199, 0.0490104018349032, 0.0275011263161908, 2.0
432, 17.50310932710253, 65.81046577097354, 0.0345844742576821, 7.94062644945325, 8.483832297126815, 0.2873095312785791, 0.090199696490066, 0.8227433165779013, 0.1098181086994381, 0.0010902968507599, 0.2706055286267805, 0.2786378313003572, 0.0249250240647009, 0.015116726841983, 1.57
433, 20.34139152083189, 65.61537246706635, 0.0318335911460926, 8.209073898280089, 8.154158929947496, 0.184936468778572, 0.0502758596090779, 0.8507955538360962, 0.0995229223780767, 0.0009872420477397, 0.316362223711494, 0.4384408033859829, 0.0198550564240856, 0.0154409959500234, 1.47
434, 16.93680068907594, 65.96340732429614, 0.0349959384534805, 7.842666696584803, 8.359046609088988, 0.2902541470418494, 0.0951409046237551, 0.842341521857461, 0.1239265757102382, 0.0011682064754019, 0.2927515112513859, 0.2504492568775668, 0.028562187488646, 0.0147933040772646, 1.85
435, 20.460542714162383, 66.20300863582169, 0.0340557894928244, 8.439241154046266, 9.377191121474372, 0.2100677884866865, 0.0590973313544583, 2.367162370170629, 0.2753744441590828, 0.0025960475796094, 0.63875795435106, 0.6637682513147795, 0.0494351301520202, 0.0248660689436474, 1.5
436, 21.26144624464132, 65.84254903624077, 0.0325829888822235, 8.723049208886982, 8.704078327282467, 0.2021549254471222, 0.0758684531215836, 0.8914967026871833, 0.0977470506009845, 0.0009372929729155, 0.2783268605616823, 0.3080094008806317, 0.0187587506392808, 0.0155422015543724, 1.43
437, 24.835155807915577, 65.69078354061978, 0.0304931587241177, 8.337810885750056, 8.530229978726432, 0.1856802519431378, 0.0696724392427746, 1.2403135990928689, 0.1112315864183901, 0.0010426280003629, 0.284552329375029, 0.229741605003026, 0.0186299687664994, 0.0127606662712546, 1.57
438, 20.568601463733376, 65.72886058621853, 0.0326922206153394, 8.102501120684007, 8.716521493243379, 0.224000176717178, 0.0598075975406976, 1.08301456412506, 0.1269462454308264, 0.0012546684626599, 0.3222177399849242, 0.3235798524595886, 0.0246562548372528, 0.0136318947119127, 2.01
439, 20.93785685157656, 65.93113652729623, 0.0322441076269637, 8.218843502143404, 8.497221012995727, 0.2532835312860731, 0.089376909808957, 1.3757170566318744, 0.1520032937933028, 0.0013886851253614, 0.3278451782433996, 0.2475402794058355, 0.0294701900140717, 0.0151638725870107, 1.57
