6138	4134	0	2023-02-03 06:54:43.09313	2023-02-03 17:06:40.360394	39		538459
6137	4133	0	2023-02-03 06:40:25.988293	2023-02-03 06:41:01.198355	39		0
6136	4132	0	2023-02-02 23:14:08.538009	2023-02-03 06:32:42.616191	39		385461
6135	4131	0	2023-02-02 00:05:12.116374	2023-02-02 22:42:33.957496	39		767950
6134	4130	0	2023-02-01 22:23:09.75885	2023-02-01 22:26:20.791897	39		2504
6133	4129	0	2023-01-31 20:44:28.261857	2023-02-01 22:18:39.516657	34		1351469
6132	4128	0	2023-01-31 20:13:55.767512	2023-01-31 20:17:31.204443	34		2459
6131	4127	0	2023-01-31 20:08:41.99747	2023-01-31 20:10:15.92445	34		803
6130	4126	0	2023-01-31 18:17:43.683633	2023-01-31 19:49:14.67355	34		80113
6129	4125	0	2023-01-30 22:48:37.646069	2023-01-31 13:22:51.218308	34		767683
6128	4124	0	2023-01-30 22:25:48.924813	2023-01-30 22:45:56.553317	34		6341
6127	4123	0	2023-01-30 22:04:05.646526	2023-01-30 22:18:19.98641	34		12080
6126	4122	0	2023-01-30 21:40:45.213631	2023-01-30 21:58:38.362305	34		13133
6125	4121	0	2023-01-30 16:07:00.555776	2023-01-30 21:06:25.192773	34		250707
6124	4120	0	2023-01-29 19:50:43.038636	2023-01-30 13:46:36.161814	34		946487
6123	4119	0	2023-01-27 20:30:42.743584	2023-01-29 19:48:26.617263	34		2495896
6122	4118	0	2023-01-27 20:22:43.703467	2023-01-27 20:25:57.694832	34		2480
6121	4117	0	2023-01-27 19:12:14.746564	2023-01-27 20:18:40.378161	34		59012
6120	4116	0	2023-01-27 18:37:01.618006	2023-01-27 19:07:25.707155	34		26607
6119	4115	0	2023-01-26 21:40:11.965143	2023-01-27 18:35:17.755101	34		1076352
6118	4114	0	2023-01-26 21:08:46.775591	2023-01-26 21:35:43.734017	34		9456
6117	4113	0	2023-01-26 21:03:31.531773	2023-01-26 21:06:47.073353	34		111
6116	4112	0	2023-01-26 20:38:54.252078	2023-01-26 21:00:50.591391	34		18293
6115	4111	0	2023-01-25 23:42:06.916194	2023-01-26 20:36:07.36394	34		1083249
6114	4110	0	2023-01-25 20:59:39.905203	2023-01-25 23:38:05.810973	38		19330
6113	4109	0	2023-01-25 19:00:34.900915	2023-01-25 20:54:29.65151	35		517144
6112	4108	0	2023-01-25 16:50:13.409681	2023-01-25 18:54:47.682534	35		566811
6111	4107	0	2023-01-25 14:04:40.51685	2023-01-25 16:39:43.256537	38		18056
6110	4106	0	2023-01-24 20:31:48.186905	2023-01-25 14:02:39.263886	34		896223
6109	4105	0	2023-01-24 05:47:28.558339	2023-01-24 20:29:28.339595	34		739864
6108	4104	0	2023-01-24 05:29:37.684336	2023-01-24 05:40:37.452423	34		8671
6107	4103	0	2023-01-23 23:29:05.080976	2023-01-24 05:26:19.985299	34		314088
6106	4102	0	2023-01-23 18:58:17.084441	2023-01-23 23:25:55.412554	34		227083
6105	4101	0	2023-01-23 18:50:02.612742	2023-01-23 18:52:11.967054	34		1603
6104	4100	0	2023-01-23 13:47:30.430129	2023-01-23 18:32:04.899273	34		232689
6103	4099	0	2023-01-22 21:07:20.813791	2023-01-23 13:44:30.357827	34		878083
6102	4098	0	2023-01-18 17:52:58.120663	2023-01-22 21:04:56.020711	34		5233056
6101	4097	0	2023-01-17 23:02:40.262212	2023-01-18 17:29:51.692934	34		966838
6100	4096	0	2023-01-17 22:43:35.377182	2023-01-17 22:56:04.164762	34		10298
6099	4095	0	2023-01-17 19:21:41.293132	2023-01-17 22:33:41.384047	34		166786
6098	4094	0	2023-01-17 18:49:41.844872	2023-01-17 19:19:04.845742	34		22506
6097	4093	0	2023-01-17 18:04:55.934405	2023-01-17 18:36:46.199208	34		26975
6096	4092	0	2023-01-17 14:42:38.43259	2023-01-17 18:02:47.068643	34		174858
6095	4091	0	2023-01-15 15:34:49.626754	2023-01-17 14:38:54.915158	34		2474309
6094	4090	0	2023-01-12 20:46:00.460189	2023-01-15 15:30:52.506674	34		3473785
6093	4089	0	2023-01-12 19:16:01.417579	2023-01-12 20:35:12.655526	35		354772
6092	4088	0	2023-01-12 18:02:25.697823	2023-01-12 19:10:28.6131	35		300138
6091	4087	0	2023-01-05 18:11:08.65366	2023-01-12 17:26:42.972042	34		8704310
6090	4086	0	2023-01-04 17:46:08.582511	2023-01-05 17:50:00.524158	34		1272127
6089	4085	0	2022-12-30 20:45:50.809617	2023-01-04 17:41:45.818583	34		6215724
6088	4084	0	2022-12-29 17:14:58.148615	2022-12-30 19:21:42.616233	34		1384490
6087	4083	0	2022-12-27 10:29:41.475908	2022-12-29 17:09:14.197436	34		2932964
6086	4082	0	2022-12-25 00:32:16.240453	2022-12-27 10:22:01.823657	34		3073193
6085	4081	0	2022-12-25 00:05:16.327386	2022-12-25 00:30:47.245127	34		22068
6084	4080	0	2022-12-23 13:44:00.002913	2022-12-25 00:03:40.025402	34		1814433
6083	4079	0	2022-12-23 11:35:35.814054	2022-12-23 13:42:52.549841	37		13461
6082	4078	0	2022-12-23 09:32:09.668332	2022-12-23 11:34:34.79063	38		13092
6081	4077	0	2022-12-22 18:51:28.626393	2022-12-23 09:31:13.428084	34		778730
6080	4076	0	2022-12-22 14:49:52.706796	2022-12-22 18:47:04.500505	34		1647
6079	4075	0	2022-12-22 13:16:44.50733	2022-12-22 14:40:59.176618	34		585
6078	4074	0	2022-12-22 13:08:02.664508	2022-12-22 13:15:22.29356	37		51
6077	4073	0	2022-12-22 12:58:44.197397	2022-12-22 13:01:09.976211	37		191
6076	4072	0	2022-12-22 12:52:43.455034	2022-12-22 12:57:14.846417	34		3208
6075	4071	1	2022-12-22 12:46:27.589899		34		
6074	4071	0	2022-12-22 11:25:43.909182	2022-12-22 11:28:18.842037	34		184
6073	4070	0	2022-12-22 11:07:25.300426	2022-12-22 11:16:42.946756	34		232
6072	4069	1	2022-12-22 10:15:41.409996		34		
6071	4069	0	2022-12-22 10:08:39.82354	2022-12-22 10:14:37.933326	34		274
6070	4068	0	2022-12-22 09:38:28.589155	2022-12-22 09:47:00.974951	34		213
6069	4067	0	2022-12-22 09:15:59.982802	2022-12-22 09:27:08.622592	34		222
6068	4066	0	2022-12-22 09:07:12.24781	2022-12-22 09:09:26.205889	34		10
6067	4065	0	2022-12-22 08:49:04.713226	2022-12-22 08:59:39.61114	34		220
6066	4064	0	2022-12-22 08:33:42.024537	2022-12-22 08:41:50.906483	34		74
6065	4063	0	2022-12-21 22:53:14.660749	2022-12-22 08:31:41.704633	37		60429
6064	4062	0	2022-12-21 22:41:46.958716	2022-12-21 22:44:05.814946	37		31
6063	4061	0	2022-12-21 22:22:28.638083	2022-12-21 22:28:36.698812	37		49
6062	4060	0	2022-12-21 16:47:08.905796	2022-12-21 22:21:05.673627	37		0
6061	4059	0	2022-12-21 16:31:17.577287	2022-12-21 16:45:05.798971	37		0
6060	4058	0	2022-12-21 16:14:06.183295		37		
6059	4057	0	2022-12-21 15:58:16.429182	2022-12-21 16:02:55.565608	37		0
6058	4056	0	2022-12-21 12:33:16.470981	2022-12-21 13:32:37.002067	37		52244
6057	4055	0	2022-12-19 16:31:20.411875		34		
6056	4054	0	2022-12-19 16:29:54.776302	2022-12-19 16:30:31.446544	34		0
6055	4053	0	2022-12-16 21:03:57.031648	2022-12-19 15:45:25.092391	37		3538219
6054	4052	0	2022-12-16 14:05:05.932462	2022-12-16 16:10:56.606952	37		110633
6053	4051	0	2022-12-16 12:24:25.560595	2022-12-16 14:03:42.502184	38		87713
6052	4050	0	2022-12-09 23:01:25.929437		34		
6051	4049	0	2022-12-09 19:28:45.607925	2022-12-09 19:30:48.058727	34		6
6050	4048	0	2022-12-09 19:24:53.038408	2022-12-09 19:27:07.886151	34		8
6049	4047	0	2022-12-09 16:54:21.177858	2022-12-09 18:51:38.454837	33		11807
6048	4046	0	2022-12-09 15:12:22.18093	2022-12-09 16:53:16.466063	34		10557
6047	4045	0	2022-12-09 15:10:41.393953		34		
6046	4044	0	2022-12-09 14:46:42.396981	2022-12-09 14:49:02.043124	33		0
6045	4043	0	2022-12-09 14:40:06.046289		33		
6044	4042	0	2022-12-09 14:27:56.754078	2022-12-09 14:36:23.262964	34		38
6043	4041	0	2022-12-09 14:19:10.26092	2022-12-09 14:26:30.317024	34		34
6042	4040	0	2022-12-09 14:16:31.541533	2022-12-09 14:17:37.482818	34		6
6041	4039	0	2022-12-09 14:11:10.213774	2022-12-09 14:13:02.502076	34		6
6040	4038	0	2022-12-09 14:07:40.46729	2022-12-09 14:09:59.994397	34		10
6039	4037	0	2022-12-09 13:47:48.598648	2022-12-09 14:04:50.285339	34		72
6038	4036	0	2022-12-09 11:26:02.646251	2022-12-09 11:36:26.186876	34		8818
6037	4035	0	2022-12-09 10:42:56.91139	2022-12-09 11:16:30.527322	34		29236
6036	4034	0	2022-12-09 10:30:39.16032	2022-12-09 10:33:59.242926	34		2600
6035	4033	0	2022-12-09 10:17:06.707598	2022-12-09 10:19:09.045839	34		833
6034	4032	0	2022-12-08 22:04:05.044241	2022-12-09 10:14:12.548706	34		646345
6033	4031	0	2022-12-08 21:40:57.773279	2022-12-08 21:54:48.677448	34		8955
6032	4030	0	2022-12-07 21:45:18.042671		34		
6031	4029	0	2022-12-07 21:40:20.969874	2022-12-07 21:42:50.89907	34		1368
6030	4028	0	2022-12-07 12:12:20.631325	2022-12-07 21:26:39.105445	34		469355
6029	4027	0	2022-12-07 09:29:08.381518	2022-12-07 11:21:59.255006	34		65132
6028	4026	0	2022-12-07 09:12:57.407451	2022-12-07 09:26:29.611633	34		1225
6027	4025	0	2022-12-07 09:10:20.893091	2022-12-07 09:11:45.791385	34		809
6026	4024	0	2022-12-07 08:53:48.582042	2022-12-07 09:05:30.09716	34		4552
6025	4023	0	2022-12-06 19:08:18.373983	2022-12-07 08:22:07.26356	34		702670
6024	4022	0	2022-12-06 18:40:54.611996		34		
6023	4021	0	2022-12-05 22:39:38.466351		34		
6022	4020	0	2022-12-05 22:07:59.446427	2022-12-05 22:37:35.986929	34		29325
6021	4019	0	2022-12-05 17:45:09.290045	2022-12-05 21:34:36.719939	34		22246
6020	4018	0	2022-12-05 17:28:55.255663	2022-12-05 17:43:08.745465	34		14827
6019	4017	0	2022-12-05 17:07:42.64429	2022-12-05 17:26:22.871659	34		18731
6018	4016	0	2022-12-05 16:36:05.782795	2022-12-05 17:06:17.465839	34		7620
6017	4015	0	2022-12-05 15:50:33.577649	2022-12-05 16:16:57.416005	34		22721
6016	4014	0	2022-12-05 14:59:22.998802	2022-12-05 15:34:15.680058	34		25500
6015	4013	0	2022-12-05 14:56:20.199881	2022-12-05 14:57:08.033526	34		0
6014	4012	0	2022-12-05 14:21:28.584711	2022-12-05 14:46:51.180766	34		2792
6013	4011	0	2022-12-04 21:47:23.783209	2022-12-05 14:17:38.106539	34		257156
6012	4010	0	2022-12-04 21:07:26.795337	2022-12-04 21:09:17.59684	34		4
6011	4009	0	2022-12-03 00:36:45.121674	2022-12-03 10:24:31.278093	34		163670
6010	4008	0	2022-12-03 00:29:55.236667	2022-12-03 00:31:38.757893	34		678
6009	4007	0	2022-12-02 22:27:19.986941	2022-12-02 22:35:49.499115	34		13305
6008	4006	0	2022-12-02 22:20:22.215262	2022-12-02 22:22:45.456827	34		1363
6007	4005	0	2022-12-02 22:00:43.583676	2022-12-02 22:09:10.84349	34		5447
6006	4004	0	2022-12-02 20:30:33.921937	2022-12-02 20:32:35.757357	33		968
6005	4003	0	2022-12-02 20:19:00.078669	2022-12-02 20:23:49.821861	33		3888
6004	4002	0	2022-12-02 20:13:35.333535	2022-12-02 20:16:03.35405	33		1952
6003	4001	0	2022-12-02 19:44:16.152005	2022-12-02 20:04:10.417642	34		20930
6002	4000	0	2022-12-02 19:27:51.973389		34		
6001	3999	0	2022-12-02 19:24:31.284212		33	dummy	
5992	3869	0	2022-09-29 13:14:07	2022-09-29 13:15:22	3		64
5991	3868	0	2022-09-29 13:12:39		3		0
5990	3867	0	2022-09-02 18:26:05		7		0
5989	3866	0	2022-09-02 18:14:00	2022-09-02 18:14:55	7		703
5988	3865	0	2022-09-02 11:16:12	2022-09-02 13:02:29	3		20430
5987	3864	0	2022-09-02 03:11:32		7		0
5986	3863	0	2022-09-01 18:19:55		7		0
5985	3862	0	2022-09-01 18:03:14	2022-09-01 18:16:12	7		21449
5984	3861	0	2022-07-20 12:03:58.695822	2022-07-20 12:17:56.095833	3	0	121
5983	3860	0	2022-07-20 11:29:49.375775	2022-07-20 11:33:14.582398	7	0	16
5982	3859	0	2022-07-20 10:43:00.424139	2022-07-20 10:54:32.115758	7	0	50
5981	3858	0	2022-07-19 17:00:34.916101	2022-07-19 17:23:29.30967	1	0	69682
5980	3857	0	2022-07-19 16:35:45.592073	2022-07-19 16:50:28.451422	7	0	1251
5979	3856	0	2022-07-17 22:30:50.776424	2022-07-19 06:21:00.345407	7	0	255127
5978	3855	0	2022-07-17 00:29:01.010375		7		0
5977	3854	0	2022-07-16 01:01:31.239493		7		0
5976	3853	0	2022-07-15 21:57:41.221258		7		0
5975	3852	0	2022-07-15 07:00:21.142389		7		0
5974	3851	0	2022-07-15 06:33:01.851156		7		0
5973	3850	0	2022-07-14 20:24:40.46671		7		0
5972	3849	0	2022-07-12 23:02:10.211642		7		0
5971	3848	0	2022-07-12 16:03:30.748457		7		0
5970	3847	0	2022-07-12 15:42:09.261833	2022-07-12 15:58:04.961585	1	0	72039
5969	3846	0	2022-07-12 15:17:24.06128	2022-07-12 15:33:05.564238	1	0	71038
5968	3845	0	2022-07-10 01:41:50.381196	2022-07-12 15:09:05.957671	7	0	441102
5967	3844	0	2022-07-09 04:47:59.967775	2022-07-10 01:35:26.475016	3	0	1618551
5966	3843	0	2022-07-08 16:49:00.559972	2022-07-09 04:34:20.157441	3	0	1090433
5965	3842	0	2022-07-07 17:04:51.838884	2022-07-08 16:42:47.079128	3	0	2112251
5964	3841	0	2022-07-06 17:12:35.915809	2022-07-07 16:57:14.168934	3	0	2336181
5963	3840	0	2022-07-05 16:27:03.911344	2022-07-06 17:03:32.398956	3	0	1414102
5962	3839	0	2022-07-05 16:06:52.932085	2022-07-05 16:22:06.463188	1	0	67434
5961	3838	0	2022-07-05 15:40:04.238585	2022-07-05 15:55:30.495418	1	0	68206
5960	3837	0	2022-07-04 18:26:05.474875	2022-07-05 15:27:20.047127	3	0	1666335
5959	3836	0	2022-07-04 00:20:00.383739	2022-07-04 18:17:29.744719	3	0	1758035
5958	3835	0	2022-07-03 23:16:30.399726		3		0
5957	3834	0	2022-07-02 19:04:09.867528	2022-07-03 23:07:59.690961	3	0	2642858
5956	3833	0	2022-07-01 14:52:35.049774	2022-07-02 18:57:56.085775	3	0	2554727
5955	3832	0	2022-06-30 16:11:14.024054	2022-07-01 14:45:32.993262	3	0	1048891
5954	3831	0	2022-06-30 15:43:31.276228	2022-06-30 16:01:52.609843	1	0	81497
5953	3830	0	2022-06-30 15:19:54.399358	2022-06-30 15:35:31.376339	1	0	69103
5952	3829	0	2022-06-29 12:53:21.331688	2022-06-30 14:58:59.312556	3	0	2208050
5951	3828	0	2022-06-28 16:38:06.732402		3		0
5950	3827	0	2022-06-28 16:14:10.096483	2022-06-28 16:27:36.147706	1	0	66796
5949	3826	0	2022-06-28 15:54:49.884128	2022-06-28 16:08:30.675517	1	0	67661
5948	3825	0	2022-06-28 13:11:34.631453	2022-06-28 15:40:33.175915	3	0	255976
5947	3824	0	2022-06-28 09:53:30.454813	2022-06-28 13:03:47.633202	7	0	22615
5946	3823	0	2022-06-27 21:08:07.567391	2022-06-28 09:45:18.105492	3	0	595538
5945	3822	0	2022-06-27 19:01:06.746948	2022-06-27 20:59:03.499342	3	0	96415
5944	3821	0	2022-06-27 15:46:40.503814	2022-06-27 18:29:01.803797	3	0	129180
5943	3820	0	2022-06-27 14:38:44.015288	2022-06-27 15:35:29.740534	3	0	44458
5942	3819	0	2022-06-27 12:27:09.04126	2022-06-27 14:31:55.950134	7	0	14742
5941	3818	0	2022-06-27 10:23:57.790469	2022-06-27 12:20:32.379056	3	0	133405
5940	3817	0	2022-06-27 04:39:10.351884	2022-06-27 10:09:39.450106	3	0	515963
5939	3816	0	2022-06-27 03:41:05.042366	2022-06-27 03:53:49.669427	3	0	19562
5938	3815	0	2022-06-27 02:53:06.609941	2022-06-27 03:35:51.539263	3	0	66219
5937	3814	0	2022-06-26 11:46:56.205263	2022-06-27 02:47:32.98256	3	0	1385742
5936	3813	0	2022-06-26 11:27:44.992559	2022-06-26 11:36:33.983038	3	0	13250
5935	3812	0	2022-06-26 11:08:30.556218	2022-06-26 11:11:29.101641	3	0	4129
5934	3811	0	2022-06-25 16:56:40.777731	2022-06-26 10:54:42.399978	3	0	1676638
5933	3810	0	2022-06-25 16:34:44.423475	2022-06-25 16:43:40.045124	3	0	13535
5932	3809	0	2022-06-25 15:51:35.374279	2022-06-25 16:29:11.814163	3	0	58264
5931	3808	0	2022-06-25 15:09:21.404592	2022-06-25 15:21:36.624969	3	0	1702
5930	3807	0	2022-06-25 14:53:05.589122	2022-06-25 14:57:03.711044	3	0	4431
5929	3806	0	2022-06-25 14:37:19.525936	2022-06-25 14:44:21.281463	3	0	9037
5928	3805	0	2022-06-25 14:22:28.774194	2022-06-25 14:27:38.808187	3	0	3868
5927	3804	0	2022-06-25 13:59:34.998175	2022-06-25 14:14:19.996492	3	0	11845
5926	3803	0	2022-06-25 13:22:45.398503	2022-06-25 13:38:59.777667	3	0	24800
5925	3802	0	2022-06-25 10:54:51.364199	2022-06-25 13:16:33.674848	7	0	17101
5924	3801	0	2022-06-25 09:40:10.174295		7		0
5923	3800	0	2022-06-24 18:57:00.39	2022-06-25 09:35:49.887599	3	0	1343892
5922	3799	0	2022-06-24 17:24:49.668953		3		0
5921	3798	0	2022-06-24 02:56:20.440054	2022-06-24 17:18:51.671131	3	0	1360074
5920	3797	0	2022-06-24 01:32:00.435257	2022-06-24 02:50:52.942098	7	0	10668
5919	3796	0	2022-06-23 19:46:38.234327	2022-06-24 01:24:55.593239	3	0	514497
5918	3795	0	2022-06-23 10:15:09.140601	2022-06-23 19:42:07.664265	3	0	843723
5917	3794	0	2022-06-23 00:37:10.47867	2022-06-23 10:08:56.549394	3	0	914000
5916	3793	0	2022-06-22 23:10:39.024933	2022-06-23 00:29:43.87854	7	0	9363
5915	3792	0	2022-06-22 22:37:30.486105	2022-06-22 23:04:17.408083	3	0	22470
5914	3791	0	2022-06-22 17:06:51.711723	2022-06-22 22:31:21.058285	3	0	393111
5913	3790	0	2022-06-22 16:45:28.422143	2022-06-22 17:00:04.899283	3	0	12440
5912	3789	0	2022-06-22 16:13:04.260156	2022-06-22 16:38:38.585991	7	0	27808
5911	3788	0	2022-06-22 09:24:01.39194		7		0
5910	3787	0	2022-06-22 07:02:30.097076		7		0
5909	3786	0	2022-06-22 00:12:30.434737	2022-06-22 06:55:41.672305	3	0	600516
5908	3785	0	2022-06-21 23:32:40.494044	2022-06-22 00:04:00.575807	3	0	49233
5907	3784	0	2022-06-21 22:24:00.590695	2022-06-21 23:28:11.837971	3	0	102064
