7	2	13
7	2	14
7	2	15
7	2	29
7	2	30
7	2	31
7	5	13
7	5	14
7	5	15
7	5	29
7	5	30
7	5	31
7	8	13
7	8	14
7	8	15
7	8	29
7	8	30
7	8	31
7	11	13
7	11	29
7	11	30
7	11	31
7	19	13
7	19	14
7	19	15
7	19	29
7	19	30
7	19	31
7	22	13
7	22	14
7	22	15
7	22	29
7	22	30
7	22	31
8	2	13
8	2	14
8	2	15
8	2	29
8	2	30
8	2	31
8	5	15
8	8	12
8	11	0
8	11	14
8	11	15
8	11	16
8	11	30
8	14	7
8	14	12
8	14	31
8	17	31
